,Q43,Q44,Q44A,Q45A1,Q45A3,Q47,Q47B,Q47C,Q48,Q49
17224,2,3,0,3,0,0,0,0,1,1
17225,0,3,0,3,1,0,0,0,1,1
17226,0,3,0,3,3,0,0,0,1,1
17227,2,3,0,3,3,0,0,0,1,2
17228,2,3,0,3,1,0,0,0,1,2
17229,0,3,0,3,3,2,1,3,1,1
17230,0,3,0,3,3,2,1,3,1,1
17231,2,3,0,3,2,2,1,3,1,0
17232,2,3,0,3,3,3,1,3,1,1
17233,2,3,0,3,3,0,0,0,1,1
17234,2,3,0,3,2,0,0,0,0,0
17235,0,3,0,3,2,0,0,0,0,0
17236,2,3,0,3,3,2,1,3,0,0
17237,2,2,3,3,3,0,0,0,1,1
17238,2,3,0,3,1,0,0,0,2,1
17239,2,3,0,3,2,0,0,0,1,0
17240,2,3,0,3,3,2,1,3,0,1
17241,0,3,0,3,2,1,1,3,0,0
17242,2,3,0,3,3,1,1,3,2,1
17243,2,3,0,3,2,0,0,0,0,1
17244,2,3,0,3,3,1,1,2,2,1
17245,1,3,0,2,2,2,1,2,0,0
17246,1,1,2,2,0,3,2,3,1,1
17247,1,3,0,1,0,2,1,1,2,1
17248,0,3,0,3,1,0,0,0,2,2
17249,0,3,0,2,2,3,2,3,1,0
17250,0,3,0,2,0,1,1,3,0,1
17251,1,3,0,2,0,0,0,0,1,1
17252,0,3,0,2,0,0,0,0,1,1
17253,0,3,0,3,2,2,1,3,0,0
17254,2,3,0,3,2,2,1,3,1,1
17255,2,3,0,3,3,0,0,0,1,1
17256,2,3,0,3,2,3,1,2,1,0
17257,2,3,0,3,2,3,1,3,2,1
17258,0,3,0,2,2,0,0,0,1,1
17259,0,3,0,2,2,1,1,2,1,1
17260,0,3,0,2,2,0,0,0,1,1
17261,2,3,0,3,2,1,1,2,1,0
17262,2,3,0,3,2,0,0,0,1,0
17263,2,3,0,3,2,2,1,3,1,1
17264,2,3,0,3,2,0,0,0,1,0
17265,0,3,0,3,0,0,0,0,1,0
17266,2,3,0,3,2,1,1,3,1,1
17267,2,3,0,3,3,1,1,3,1,1
17268,2,3,0,3,2,1,1,3,1,1
17269,2,3,0,3,3,0,0,0,1,1
17270,0,3,0,2,2,2,1,3,0,0
17271,2,3,0,3,2,3,2,3,0,0
17272,2,3,0,3,3,2,1,3,1,1
17273,2,3,0,3,3,1,1,2,1,1
17274,0,3,0,3,2,0,0,0,0,1
17275,2,3,0,3,3,2,1,3,0,1
17276,2,3,0,3,0,0,0,0,0,0
17277,0,3,0,3,3,2,1,3,0,0
17278,2,3,0,3,2,2,1,3,0,0
17279,2,3,0,3,0,2,1,1,0,0
17280,2,3,0,3,2,0,0,0,0,1
17281,0,3,0,3,2,3,1,3,0,0
17282,2,3,0,3,3,0,0,0,1,0
17283,0,3,0,2,0,0,0,0,0,0
17284,0,3,0,2,0,3,2,2,0,0
17285,0,3,0,3,2,0,0,0,1,0
17286,0,3,0,1,3,0,0,0,1,0
17287,0,3,0,3,2,2,1,3,0,1
17288,0,3,0,2,2,0,0,0,2,0
17289,0,3,0,3,3,0,0,0,1,0
17290,2,3,0,0,0,2,1,3,1,1
17291,0,3,0,2,1,2,1,3,0,1
17292,2,3,0,3,3,0,0,0,2,0
17293,2,3,0,3,3,0,0,0,2,0
17294,0,3,0,3,3,3,2,3,2,0
17295,0,3,0,3,3,0,0,0,1,0
17296,2,3,0,3,3,2,1,3,1,1
17297,2,3,0,3,2,2,1,3,1,1
17298,2,3,0,3,3,0,0,0,2,0
17299,2,3,0,3,3,3,1,3,2,0
17300,2,3,0,3,3,2,1,3,2,0
17301,2,3,0,3,2,2,1,3,0,1
17302,2,3,0,3,3,0,0,0,1,0
17303,0,3,0,3,2,2,1,3,1,1
17304,0,3,0,2,0,0,0,0,1,0
17305,2,3,0,3,2,0,0,0,0,0
17306,2,3,0,3,3,2,1,3,0,1
17307,2,3,0,3,1,2,1,1,1,0
17308,2,3,0,3,2,1,1,1,1,1
17309,0,3,0,3,0,0,0,0,1,0
17310,2,3,0,3,3,0,0,0,1,0
17311,2,3,0,3,2,2,1,3,0,0
17312,0,3,0,3,3,2,1,3,1,1
17313,0,3,0,3,3,1,1,2,1,1
17314,0,3,0,3,2,0,0,0,0,1
17315,0,3,0,2,2,0,0,0,0,1
17316,0,3,0,3,0,0,0,0,1,0
17317,2,3,0,3,3,2,1,3,0,1
17318,2,3,0,3,3,2,1,3,0,0
17319,2,3,0,3,3,2,1,3,1,1
17320,0,3,0,3,2,0,0,0,1,0
17321,2,3,0,3,2,2,1,3,0,0
17322,2,3,0,3,2,0,0,0,0,1
17323,2,3,0,3,2,0,0,0,0,1
17324,0,2,3,3,2,1,1,3,0,0
17325,0,3,0,3,2,0,0,0,0,1
17326,0,3,0,2,2,0,0,0,0,1
17327,2,3,0,3,1,0,0,0,0,1
17328,0,3,0,3,3,2,1,1,0,2
17329,0,3,0,3,2,2,1,3,0,1
17330,2,3,0,3,3,0,0,0,0,0
17331,2,3,0,3,3,1,1,3,2,0
17332,0,3,0,3,0,1,1,3,1,0
17333,0,3,0,3,2,0,0,0,0,0
17334,1,3,0,3,1,2,1,2,0,1
17335,0,2,3,3,2,1,1,3,0,0
17336,0,3,0,2,2,0,0,0,1,0
17337,2,3,0,2,1,0,0,0,1,0
17338,2,3,0,3,3,0,0,0,0,0
17339,2,3,0,3,3,2,1,3,0,0
17340,2,3,0,3,3,2,1,3,0,1
17341,0,3,0,2,1,0,0,0,0,0
17342,2,3,0,3,1,0,0,0,0,0
17343,0,3,0,3,2,1,1,2,0,0
17344,0,2,2,3,2,0,0,0,0,0
17345,0,2,2,3,1,3,1,3,0,1
17346,2,3,0,3,2,3,1,1,0,0
17347,2,2,1,3,1,0,0,0,0,1
17348,0,3,0,3,1,1,1,3,0,1
17349,0,3,0,3,3,2,1,1,2,0
17350,0,3,0,3,3,0,0,0,0,1
17351,0,3,0,2,2,2,1,2,0,0
17352,0,3,0,2,2,1,1,3,1,0
17353,0,3,0,3,3,2,1,3,2,0
17354,0,3,0,2,2,0,0,0,0,0
17355,0,3,0,2,2,0,0,0,1,0
17356,0,3,0,2,2,3,2,3,1,0
17357,0,3,0,3,2,1,1,3,2,1
17358,0,3,0,3,2,0,0,0,1,0
17359,0,3,0,3,2,0,0,0,0,1
17360,0,3,0,3,2,2,1,3,0,1
17361,0,3,0,3,1,1,1,3,0,0
17362,0,3,0,2,1,0,0,0,0,0
17363,0,3,0,3,2,2,1,3,0,0
17364,0,3,0,3,3,0,0,0,0,1
17365,2,3,0,3,2,0,0,0,1,0
17366,0,3,0,3,3,2,1,2,0,1
17367,0,2,2,3,1,0,0,0,1,1
17368,2,3,0,3,1,0,0,0,0,1
17369,2,3,0,3,2,1,1,3,0,0
17370,0,3,0,3,2,1,1,3,0,1
17371,0,3,0,3,2,1,1,3,0,0
17372,0,2,1,2,2,0,0,0,0,2
17373,0,2,3,3,2,2,1,3,0,1
17374,2,3,0,3,2,1,1,2,0,0
17375,2,3,0,3,2,0,0,0,0,0
17376,0,3,0,3,2,0,0,0,0,1
17377,2,3,0,3,2,0,0,0,0,1
17378,0,3,0,3,2,0,0,0,0,1
17379,0,3,0,3,2,0,0,0,0,0
17380,2,3,0,3,2,1,1,2,0,1
17381,0,3,0,3,2,0,0,0,0,0
17382,0,3,0,3,2,0,0,0,0,0
17383,1,3,0,3,2,2,1,1,0,1
17384,0,3,0,3,1,0,0,0,1,1
17385,0,2,2,3,3,1,1,3,0,0
17386,0,3,0,3,2,0,0,0,0,1
17387,0,3,0,2,2,0,0,0,0,0
17388,0,3,0,2,2,0,0,0,0,0
17389,0,3,0,3,2,2,1,3,0,0
17390,2,3,0,3,2,1,1,2,0,1
17391,2,3,0,3,2,3,1,2,0,1
17392,2,3,0,3,2,0,0,0,0,1
17393,1,3,0,3,1,2,1,1,1,0
17394,1,3,0,3,2,2,1,1,1,0
17395,1,3,0,1,1,0,0,0,0,0
17396,1,3,0,1,1,0,0,0,0,1
17397,2,3,0,3,2,2,1,3,0,1
17398,2,3,0,3,2,0,0,0,0,1
17399,2,3,0,3,2,0,0,0,0,0
17400,1,3,0,2,1,3,1,3,0,1
17401,1,3,0,1,2,2,1,3,0,0
17402,2,3,0,3,3,1,1,2,0,1
17403,2,3,0,3,3,0,0,0,0,1
17404,2,3,0,3,1,3,1,2,0,0
17405,2,3,0,3,1,0,0,0,1,1
17406,2,3,0,3,2,3,1,2,0,0
17407,2,3,0,3,1,0,0,0,0,1
17408,0,3,0,2,1,2,1,3,0,0
17409,0,3,0,3,2,2,1,3,0,1
17410,2,3,0,3,1,2,1,3,0,1
17411,0,3,0,2,3,0,0,0,1,0
17412,0,3,0,2,2,1,1,3,2,0
17413,2,3,0,3,3,0,0,0,0,0
17414,2,3,0,3,3,0,0,0,1,1
17415,2,3,0,2,1,1,1,2,2,0
17416,0,3,0,2,2,0,0,0,0,0
17417,0,3,0,3,3,1,1,3,2,0
17418,0,3,0,3,3,2,1,3,2,0
17419,0,3,0,3,3,2,1,3,1,0
17420,2,3,0,3,2,0,0,0,1,0
17421,0,3,0,3,2,0,0,0,1,0
17422,0,3,0,3,3,0,0,0,1,0
17423,0,3,0,2,2,2,1,3,1,0
17424,0,3,0,3,2,0,0,0,0,1
17425,0,3,0,2,2,1,1,3,1,0
17426,0,3,0,3,2,0,0,0,0,0
17427,0,3,0,3,2,2,1,3,0,0
17428,0,3,0,3,2,1,1,3,2,0
17429,0,3,0,3,3,0,0,0,0,0
17430,0,3,0,3,2,2,1,3,1,0
17431,0,2,3,3,2,1,1,3,2,0
17432,0,2,3,3,3,0,0,0,0,0
17433,0,3,0,3,2,1,1,3,1,0
17434,0,3,0,3,3,2,1,3,0,1
17435,0,3,0,3,2,2,1,3,0,1
17436,2,3,0,3,3,2,1,3,1,1
17437,2,3,0,3,3,0,0,0,0,0
17438,0,3,0,3,3,1,1,3,1,0
17439,2,3,0,3,3,0,0,0,0,0
17440,0,3,0,3,1,0,0,0,0,0
17441,2,3,0,3,2,1,1,3,0,0
17442,0,3,0,2,2,3,1,2,1,0
17443,0,3,0,2,3,2,1,3,0,0
17444,2,3,0,3,2,0,0,0,0,0
17445,2,3,0,2,2,0,0,0,0,0
17446,1,3,0,3,2,1,1,3,0,0
17447,0,3,0,2,2,1,2,3,2,1
17448,0,3,0,1,2,1,1,3,1,0
17449,0,3,0,2,2,2,1,2,0,1
17450,2,3,0,3,3,0,0,0,0,1
17451,0,3,0,3,3,0,0,0,0,0
17452,2,3,0,3,2,0,0,0,0,0
17453,0,3,0,3,3,0,0,0,0,0
17454,0,3,0,3,3,0,0,0,0,1
17455,1,3,0,1,1,2,1,2,0,0
17456,1,3,0,1,1,2,1,2,1,1
17457,2,3,0,3,3,0,0,0,0,0
17458,0,3,0,3,3,0,0,0,0,0
17459,2,3,0,3,3,0,0,0,0,0
17460,0,3,0,3,1,2,1,3,0,1
17461,2,3,0,3,3,2,1,2,0,0
17462,2,3,0,3,3,2,1,3,0,1
17463,2,3,0,3,2,0,0,0,0,1
17464,2,3,0,0,3,0,0,0,0,0
17465,2,3,0,3,3,0,0,0,0,0
17466,0,3,0,3,2,0,0,0,0,0
17467,0,3,0,3,0,0,0,0,0,1
17468,0,3,0,1,1,2,1,3,1,2
17469,1,3,0,1,1,0,0,0,2,2
17470,2,1,1,1,3,1,1,3,2,2
17471,1,3,0,2,1,0,0,0,1,2
17472,0,3,0,3,2,0,0,0,0,1
17473,2,2,2,3,3,2,1,3,0,1
17474,0,3,0,3,2,0,0,0,0,1
17475,0,3,0,3,2,0,0,0,0,1
17476,0,3,0,3,2,2,1,2,0,1
17477,1,3,0,2,2,1,1,3,0,0
17478,0,3,0,3,3,0,0,0,0,1
17479,2,3,0,2,2,1,1,3,0,1
17480,2,3,0,3,2,2,1,1,0,0
17481,2,3,0,3,3,0,0,0,0,0
17482,0,3,0,1,2,0,0,0,2,2
17483,2,3,0,3,3,1,1,2,0,0
17484,2,3,0,3,3,3,1,3,0,1
17485,2,2,1,3,2,2,1,3,1,2
17486,0,3,0,1,1,0,0,0,2,0
17487,0,3,0,2,2,0,0,0,1,1
17488,0,3,0,2,2,0,0,0,1,1
17489,0,3,0,2,2,0,0,0,1,2
17490,2,3,0,3,2,0,0,0,1,2
17491,0,3,0,2,2,2,1,3,0,2
17492,2,3,0,2,2,2,1,3,1,2
17493,0,3,0,3,2,0,0,0,1,2
17494,0,3,0,2,0,0,0,0,1,0
17495,0,3,0,3,0,0,0,0,0,0
17496,0,3,0,3,2,0,0,0,0,1
17497,0,3,0,2,2,0,0,0,0,1
17498,0,3,0,3,2,2,1,2,1,2
17499,0,3,0,1,1,0,0,0,0,2
17500,0,3,0,3,0,0,0,0,0,2
17501,0,3,0,3,0,3,2,2,1,0
17502,0,3,0,3,2,2,1,3,0,1
17503,2,3,0,3,0,0,0,0,1,0
17504,2,3,0,3,3,0,0,0,0,1
17505,2,3,0,3,3,2,1,3,0,1
17506,1,3,0,3,1,0,0,0,0,1
17507,1,3,0,1,2,0,0,0,2,0
17508,1,3,0,2,2,1,1,2,0,1
17509,0,2,3,2,1,0,0,0,1,0
17510,1,3,0,3,2,0,0,0,2,1
17511,1,3,0,3,2,2,1,2,1,1
17512,0,3,0,2,0,0,0,0,1,0
17513,0,3,0,2,0,0,0,0,1,1
17514,1,3,0,2,2,2,1,2,0,2
17515,0,3,0,2,2,0,0,0,0,2
17516,0,3,0,2,2,2,1,3,0,2
17517,0,3,0,3,1,1,1,3,1,1
17518,0,3,0,3,2,0,0,0,0,0
17519,0,3,0,3,2,0,0,0,1,1
17520,1,3,0,3,2,1,1,2,1,1
17521,0,3,0,3,3,3,1,1,1,1
17522,0,3,0,2,2,0,0,0,1,0
17523,0,3,0,3,2,0,0,0,1,1
17524,0,3,0,3,2,2,1,2,1,2
17525,1,3,0,3,2,2,1,1,0,2
17526,1,3,0,2,2,2,1,2,0,2
17527,2,3,0,3,3,0,0,0,1,2
17528,0,3,0,3,2,0,0,0,1,0
17529,0,3,0,2,2,0,0,0,1,1
17530,0,3,0,2,2,1,1,2,1,1
17531,1,3,0,2,2,1,1,2,1,2
17532,0,3,0,2,2,2,1,3,0,2
17533,2,3,0,3,3,2,1,3,0,2
17534,1,3,0,0,0,2,1,1,0,1
17535,0,3,0,3,1,2,1,3,1,2
17536,1,3,0,2,0,0,0,0,1,2
17537,0,3,0,3,0,0,0,0,1,2
17538,0,3,0,2,0,0,0,0,0,2
17539,2,3,0,2,0,2,1,3,1,1
17540,0,3,0,3,1,0,0,0,0,2
17541,0,3,0,2,0,3,2,1,0,1
17542,0,3,0,2,0,3,2,1,1,1
17543,2,3,0,3,3,0,0,0,0,0
17544,2,3,0,3,2,2,1,3,0,2
17545,2,3,0,2,1,2,1,3,0,2
17546,2,3,0,2,2,0,0,0,0,2
17547,1,3,0,3,1,2,1,3,2,0
17548,1,3,0,2,2,0,0,0,1,1
17549,1,3,0,2,2,1,1,2,2,2
17550,1,3,0,2,2,0,0,0,1,2
17551,0,3,0,2,2,0,0,0,1,2
17552,2,3,0,3,3,0,0,0,1,0
17553,2,3,0,3,2,2,1,3,1,1
17554,1,3,0,3,2,0,0,0,0,0
17555,1,3,0,2,2,2,1,3,1,1
17556,0,3,0,3,1,3,1,1,1,1
17557,1,2,1,1,1,0,0,0,0,0
17558,1,2,1,1,1,0,0,0,1,1
17559,0,3,0,2,2,2,1,3,1,2
17560,0,3,0,2,2,2,1,2,1,1
17561,0,2,3,3,3,2,1,2,0,1
17562,2,2,3,3,2,2,1,2,0,1
17563,0,2,3,3,3,0,0,0,0,1
17564,2,3,0,3,3,0,0,0,0,1
17565,2,1,3,3,2,2,1,3,0,1
17566,0,2,3,3,3,3,2,3,0,1
17567,0,3,0,3,3,2,1,2,0,1
17568,0,3,0,3,3,2,1,3,0,1
17569,2,3,0,3,3,0,0,0,0,1
17570,2,3,0,3,3,2,1,3,0,1
17571,2,3,0,3,3,2,1,3,0,1
17572,2,2,3,3,3,1,1,3,1,2
17573,0,1,3,3,3,2,1,3,0,1
17574,2,3,0,3,3,0,0,0,0,0
17575,2,3,0,3,1,0,0,0,0,0
17576,0,2,3,3,2,2,1,3,0,1
17577,2,2,3,3,3,3,2,2,0,1
17578,2,2,3,3,3,2,1,3,0,1
17579,2,2,3,3,2,0,0,0,0,1
17580,2,3,0,3,3,2,1,3,1,0
17581,0,3,0,3,3,3,2,3,1,0
17582,0,3,0,3,2,2,1,3,2,0
17583,0,3,0,2,2,2,1,2,1,0
17584,2,3,0,3,2,3,2,3,1,0
17585,0,3,0,3,3,2,1,3,1,0
17586,0,3,0,3,2,0,0,0,1,0
17587,2,3,0,3,3,3,2,3,1,0
17588,0,3,0,3,3,2,1,3,1,0
17589,2,3,0,3,3,0,0,0,1,0
17590,0,3,0,3,3,2,1,2,1,0
17591,2,3,0,3,2,2,1,3,1,0
17592,2,3,0,3,2,0,0,0,1,0
17593,0,3,0,3,2,0,0,0,1,0
17594,0,1,3,3,2,3,1,2,2,0
17595,2,3,0,3,3,2,1,2,1,0
17596,2,3,0,3,2,3,2,3,1,0
17597,0,3,0,2,2,0,0,0,1,0
17598,2,3,0,3,2,0,0,0,1,0
17599,0,3,0,3,2,2,1,3,1,0
17600,2,2,3,3,3,2,1,3,1,0
17601,0,3,0,3,2,2,1,3,1,0
17602,0,3,0,3,2,0,0,0,1,0
17603,0,3,0,3,2,2,1,3,1,0
17604,0,3,0,3,2,2,1,2,1,0
17605,0,3,0,3,2,2,1,3,1,0
17606,2,3,0,3,3,2,1,3,1,0
17607,0,2,3,3,2,2,1,3,1,0
17608,0,3,0,3,3,2,1,3,1,0
17609,2,3,0,3,3,0,0,0,1,0
17610,0,3,0,3,2,2,1,3,1,0
17611,0,3,0,3,2,2,1,3,1,0
17612,0,3,0,3,2,2,1,3,1,0
17613,2,3,0,3,2,0,0,0,0,0
17614,2,3,0,3,3,0,0,0,0,0
17615,0,3,0,3,3,0,0,0,1,0
17616,0,3,0,3,3,3,1,3,0,1
17617,2,3,0,3,3,0,0,0,0,0
17618,2,3,0,3,3,0,0,0,0,2
17619,1,3,0,3,3,1,1,2,1,1
17620,2,3,0,3,2,2,1,3,1,0
17621,0,3,0,3,2,0,0,0,1,0
17622,2,3,0,3,2,2,1,3,1,0
17623,2,3,0,2,3,2,1,3,1,0
17624,0,3,0,3,3,2,1,3,1,0
17625,0,3,0,3,2,2,1,3,0,0
17626,2,3,0,3,3,2,1,3,1,0
17627,0,2,3,3,3,2,1,3,1,0
17628,2,3,0,3,2,0,0,0,1,0
17629,2,3,0,3,2,2,1,3,1,0
17630,0,3,0,3,2,3,2,3,1,0
17631,0,3,0,3,2,0,0,0,1,0
17632,2,3,0,3,3,2,1,3,1,0
17633,2,3,0,3,3,2,1,3,1,0
17634,2,3,0,3,2,0,0,0,1,0
17635,0,3,0,3,2,2,1,3,1,0
17636,0,3,0,3,2,0,0,0,2,0
17637,2,3,0,3,3,2,1,3,1,0
17638,2,3,0,3,3,3,2,3,1,0
17639,2,3,0,3,3,0,0,0,1,1
17640,2,3,0,3,3,2,1,3,1,0
17641,0,3,0,3,2,2,1,3,1,0
17642,0,3,0,3,3,3,2,2,1,0
17643,2,3,0,3,2,0,0,0,1,0
17644,0,3,0,3,2,2,1,3,1,0
17645,0,3,0,3,2,2,1,3,1,0
17646,2,1,3,3,2,0,0,0,1,0
17647,2,3,0,3,2,3,2,3,1,0
17648,0,3,0,3,2,2,1,3,1,0
17649,0,3,0,3,2,2,1,2,0,0
17650,2,3,0,3,3,0,0,0,0,1
17651,2,1,3,3,3,2,1,3,0,2
17652,0,2,3,3,3,2,1,2,0,2
17653,2,2,3,3,3,2,1,3,0,2
17654,2,2,3,3,2,3,1,3,0,2
17655,2,2,3,3,3,0,0,0,0,0
17656,2,2,3,3,3,2,1,3,0,2
17657,2,3,0,3,3,2,1,3,0,1
17658,0,3,0,3,3,2,1,2,0,1
17659,2,2,3,3,2,0,0,0,0,0
17660,0,2,3,3,2,0,0,0,0,2
17661,0,2,3,3,3,0,0,0,0,1
17662,2,2,3,3,3,0,0,0,0,0
17663,2,3,0,3,3,0,0,0,0,0
17664,2,2,3,3,2,0,0,0,0,1
17665,0,2,3,3,3,1,1,3,0,2
17666,0,2,3,3,3,2,1,3,0,2
17667,0,2,3,3,2,1,1,3,0,1
17668,2,3,0,3,3,3,1,3,0,1
17669,2,3,0,3,3,1,1,2,0,2
17670,2,3,0,3,2,3,2,2,0,0
17671,2,3,0,3,3,0,0,0,0,0
17672,2,3,0,3,2,3,2,2,0,0
17673,2,3,0,3,3,3,2,3,0,1
17674,2,2,3,3,3,2,1,3,0,2
17675,2,2,3,3,2,2,1,2,0,1
17676,2,3,0,3,2,3,2,2,0,1
17677,2,3,0,3,3,2,1,2,0,1
17678,2,2,3,3,3,2,1,3,0,1
17679,2,3,0,3,3,3,2,3,0,1
17680,2,2,3,3,3,2,1,2,0,1
17681,2,3,0,3,3,2,1,2,0,1
17682,2,2,3,3,2,2,1,2,0,1
17683,1,3,0,3,2,0,0,0,0,0
17684,1,3,0,3,2,2,1,1,0,1
17685,2,2,3,3,3,0,0,0,0,1
17686,1,3,0,3,2,3,2,1,1,0
17687,1,3,0,3,3,0,0,0,1,0
17688,0,3,0,3,3,0,0,0,0,1
17689,0,3,0,3,0,3,2,1,0,1
17690,2,3,0,3,1,0,0,0,0,2
17691,2,3,0,3,2,0,0,0,1,1
17692,0,3,0,3,0,0,0,0,1,0
17693,0,3,0,3,2,3,1,3,1,1
17694,0,3,0,3,2,1,1,1,1,1
17695,1,3,0,2,2,1,1,2,2,2
17696,0,3,0,2,2,0,0,0,2,2
17697,2,3,0,3,0,0,0,0,1,0
17698,0,3,0,1,2,0,0,0,1,0
17699,2,3,0,3,3,0,0,0,1,0
17700,2,3,0,3,2,0,0,0,1,0
17701,0,3,0,3,3,0,0,0,1,0
17702,0,3,0,3,3,2,1,2,0,0
17703,0,3,0,3,3,0,0,0,1,0
17704,0,3,0,2,3,1,1,1,1,0
17705,0,3,0,3,3,3,1,2,1,0
17706,2,3,0,3,3,2,1,2,0,0
17707,1,2,3,2,2,2,1,3,0,1
17708,2,3,0,3,1,2,1,2,0,0
17709,0,1,2,3,3,1,1,2,0,0
17710,0,3,0,3,2,2,1,1,1,0
17711,0,3,0,3,3,0,0,0,0,0
17712,2,3,0,3,3,0,0,0,0,0
17713,2,3,0,3,3,2,1,2,0,0
17714,0,3,0,3,2,0,0,0,0,0
17715,0,3,0,3,3,2,1,3,0,0
17716,2,3,0,2,3,2,1,3,0,0
17717,2,3,0,3,3,0,0,0,0,0
17718,0,3,0,3,2,2,1,2,0,0
17719,2,3,0,3,3,0,0,0,0,0
17720,2,3,0,3,2,0,0,0,0,0
17721,2,3,0,3,2,3,2,2,0,1
17722,2,3,0,3,2,0,0,0,0,1
17723,2,3,0,3,3,2,1,3,0,1
17724,2,2,3,3,3,2,1,3,0,1
17725,0,3,0,3,3,0,0,0,0,1
17726,2,3,0,3,3,2,1,3,0,1
17727,2,2,3,3,3,3,1,2,0,1
17728,0,3,0,3,3,3,2,2,0,0
17729,1,3,0,3,2,0,0,0,1,0
17730,2,2,3,3,3,0,0,0,0,1
17731,2,3,0,3,3,0,0,0,0,1
17732,2,3,0,3,3,0,0,0,0,0
17733,2,2,3,3,3,2,1,3,0,0
17734,1,3,0,3,3,0,0,0,1,0
17735,2,1,3,3,1,2,1,3,0,1
17736,2,2,3,3,3,0,0,0,0,1
17737,2,2,3,3,3,2,1,3,0,1
17738,2,3,0,3,1,0,0,0,0,0
17739,2,2,3,3,2,0,0,0,0,0
17740,1,3,0,3,3,0,0,0,0,1
17741,2,2,3,3,3,2,1,2,0,1
17742,0,2,3,3,3,2,1,2,0,2
17743,2,3,0,3,2,3,1,3,0,0
17744,2,2,3,3,3,0,0,0,0,1
17745,0,3,0,3,3,2,1,3,2,1
17746,2,2,3,3,3,0,0,0,0,1
17747,2,3,0,3,3,0,0,0,0,1
17748,0,3,0,3,3,0,0,0,1,0
17749,2,3,0,3,0,0,0,0,2,0
17750,0,3,0,3,0,0,0,0,2,0
17751,2,3,0,3,3,0,0,0,1,0
17752,2,3,0,3,0,0,0,0,2,0
17753,2,3,0,3,0,1,1,2,1,0
17754,0,3,0,2,3,0,0,0,1,1
17755,0,3,0,2,0,2,1,3,0,2
17756,0,2,2,2,2,2,1,3,2,2
17757,0,3,0,3,3,0,0,0,1,1
17758,2,3,0,3,2,0,0,0,0,2
17759,0,2,3,2,2,2,1,2,0,1
17760,0,2,3,2,2,3,2,3,0,1
17761,2,3,0,3,3,0,0,0,1,2
17762,0,2,3,2,1,2,1,1,0,0
17763,2,3,0,3,3,3,2,2,1,0
17764,0,3,0,2,1,1,1,2,2,2
17765,0,3,0,2,1,0,0,0,0,1
17766,1,3,0,2,1,1,1,3,1,2
17767,0,3,0,2,1,0,0,0,1,1
17768,1,3,0,3,2,0,0,0,1,2
17769,0,3,0,2,2,2,1,3,1,2
17770,0,1,1,2,2,2,2,3,0,0
17771,0,1,3,1,2,2,1,3,1,2
17772,1,2,3,3,2,2,1,3,0,2
17773,2,3,0,2,2,0,0,0,1,0
17774,0,3,0,3,3,0,0,0,0,0
17775,0,3,0,3,3,0,0,0,0,0
17776,0,3,0,3,3,2,1,2,0,0
17777,0,3,0,3,3,2,1,3,0,0
17778,0,3,0,3,3,2,1,3,0,0
17779,2,3,0,3,3,2,1,3,0,0
17780,0,3,0,3,3,2,1,2,0,0
17781,2,3,0,3,3,1,1,2,0,1
17782,1,3,0,3,2,0,0,0,1,0
17783,2,3,0,2,2,2,1,1,0,1
17784,0,3,0,2,1,0,0,0,1,2
17785,2,3,0,1,2,3,2,1,0,0
17786,2,2,3,3,3,2,1,3,1,1
17787,2,3,0,3,1,0,0,0,0,1
17788,0,3,0,2,2,2,1,1,0,1
17789,0,3,0,3,2,0,0,0,0,0
17790,0,3,0,3,2,2,1,2,0,1
17791,0,2,3,3,2,2,1,3,2,0
17792,2,3,0,3,2,0,0,0,2,0
17793,1,3,0,2,2,0,0,0,0,0
17794,1,3,0,3,1,0,0,0,1,1
17795,0,3,0,2,2,2,1,2,0,1
17796,2,2,3,3,3,0,0,0,1,1
17797,0,3,0,3,3,0,0,0,0,1
17798,0,3,0,1,2,0,0,0,1,2
17799,0,3,0,3,2,2,2,3,2,2
17800,2,2,3,2,1,0,0,0,2,2
17801,0,3,0,3,2,0,0,0,2,2
17802,2,3,0,2,2,2,2,2,2,2
17803,0,2,3,2,2,0,0,0,2,2
17804,0,2,3,2,2,0,0,0,2,2
17805,0,2,3,3,2,2,2,2,2,2
17806,0,2,1,2,2,2,1,2,2,0
17807,0,3,0,2,3,1,1,1,1,2
17808,0,2,3,2,3,1,1,2,2,2
17809,0,2,3,2,3,0,0,0,1,2
17810,0,2,1,2,1,1,1,3,1,1
17811,0,2,3,2,1,0,0,0,2,2
17812,2,2,3,3,2,0,0,0,2,2
17813,0,3,0,2,3,2,1,2,1,1
17814,0,2,2,2,3,3,1,2,0,1
17815,0,2,1,1,1,1,1,2,2,2
17816,0,3,0,2,3,2,1,2,2,2
17817,0,2,2,2,2,2,1,3,0,2
17818,2,3,0,3,3,2,1,2,0,1
17819,0,2,3,3,3,2,1,3,0,1
17820,0,3,0,3,2,3,1,3,0,1
17821,2,3,0,3,3,0,0,0,0,1
17822,2,3,0,3,3,2,1,2,0,1
17823,0,3,0,3,0,1,1,2,1,1
17824,2,2,3,2,1,0,0,0,0,0
17825,2,3,0,3,1,3,2,2,0,1
17826,0,2,3,2,1,2,1,3,0,1
17827,0,3,0,3,2,0,0,0,0,1
17828,2,3,0,3,2,1,1,2,1,1
17829,0,2,3,3,2,0,0,0,0,1
