,Q1,Q2B,Q3,Q6A3,Q6A6,Q6A8,Q6A9,Q6A11,Q8,Q9,Q11,Q12B1,Q12E1,Q12F1,Q13,Q15,Q17A1,Q18,Q20,Q21A,Q24B,Q28,Q32A4,Q34,Q37,Q40,Q41,Q42A,Q43,Q44A,Q45A3,Q47,Q47C,Q48,Q49,FAM1,MAR,DE2,DE3,DE7,DE8,DE9
12963,0,4,2,3,4,2,4,3,3,3,3,0,0,0,4,3,0,0,0,0,0,3.0,4.5,65,0,2,3,2,1,0,3,1,3,2,0,1,1,2,0,0,3,1
12964,1,6,0,4,3,2,3,3,4,3,3,0,0,0,4,3,1,1,1,0,0,3.0,3.0,70,2,1,3,1,0,3,3,2,3,0,0,1,2,0,1,0,3,3
12965,0,3,2,4,4,3,2,2,3,3,3,0,0,1,4,3,0,0,1,1,5,3.0,1.5,85,0,2,2,1,0,0,1,3,2,2,0,0,4,2,0,0,3,3
12966,1,4,2,3,4,4,3,3,2,2,4,1,1,1,4,4,1,1,1,1,0,3.0,1.5,75,2,2,2,1,0,3,1,1,3,2,1,1,1,0,1,0,2,3
12967,1,4,1,4,4,4,4,3,3,3,4,1,1,1,4,4,1,1,1,1,0,3.0,1.5,85,0,2,3,4,2,3,1,0,0,1,1,1,1,0,0,0,2,4
12968,0,4,1,3,4,4,4,3,2,2,4,1,0,1,4,4,1,1,1,0,0,1.5,3.0,50,2,2,3,4,0,0,2,0,0,1,1,1,1,0,1,0,3,4
12969,0,6,1,3,4,4,4,3,3,2,3,0,0,0,3,2,1,1,1,0,0,1.5,3.0,70,0,2,3,1,0,0,3,3,2,1,0,1,1,0,1,0,3,3
12970,1,3,2,3,4,4,4,3,2,3,3,0,0,1,3,2,1,1,0,0,0,3.0,3.0,70,0,2,2,1,0,0,2,2,3,0,0,1,1,1,1,0,3,1
12971,1,3,0,4,4,4,4,3,2,2,3,0,0,1,3,2,0,1,0,1,1,3.0,3.0,70,0,2,3,1,0,2,2,0,0,0,0,1,2,0,0,0,3,4
12972,1,4,1,4,4,4,4,3,3,2,4,0,0,1,4,2,0,1,1,1,0,3.0,1.5,70,2,1,3,4,0,0,2,0,0,0,0,1,1,0,1,0,3,4
12973,0,3,2,4,3,3,4,4,2,2,3,0,0,0,3,3,0,1,1,1,1,4.5,1.5,70,0,1,3,3,2,0,0,2,3,0,1,1,1,1,1,0,3,3
12974,0,3,1,3,4,3,3,4,2,2,4,0,0,1,4,3,0,1,0,1,0,3.0,1.5,75,2,2,3,1,0,0,0,0,0,1,1,1,2,0,0,0,2,4
12975,0,6,2,3,3,3,3,3,2,3,4,0,0,0,3,2,1,1,1,0,2,3.0,1.5,80,0,2,1,4,0,0,2,0,0,1,1,1,1,2,0,0,3,4
12976,0,6,1,4,3,2,2,3,3,2,3,0,0,1,3,3,0,1,0,1,1,3.0,4.5,75,0,1,2,2,2,0,2,3,2,1,1,1,1,2,0,0,3,3
12977,0,6,2,3,4,3,2,4,4,3,3,0,0,0,4,4,0,0,0,0,1,1.5,3.0,60,2,1,3,3,1,3,2,2,2,0,0,1,1,2,0,0,3,3
12978,1,4,2,3,4,4,3,2,3,3,3,0,0,1,4,3,1,1,0,0,0,3.0,3.0,70,2,2,1,2,1,0,3,2,3,0,0,1,1,2,1,0,3,3
12979,1,6,1,4,3,4,3,4,3,3,3,0,0,1,4,3,0,1,0,0,0,3.0,1.5,60,2,1,3,3,0,0,2,2,1,0,0,1,1,1,0,0,3,3
12980,0,6,2,2,3,3,4,2,3,3,3,0,0,0,4,3,0,0,0,1,0,4.5,4.5,60,1,2,2,3,1,0,2,2,1,1,0,1,1,1,1,0,3,1
12981,0,6,1,3,4,3,3,2,2,3,4,0,0,0,4,3,1,1,1,0,1,3.0,4.5,70,0,1,2,4,0,0,1,0,0,2,1,1,4,2,0,0,3,4
12982,1,6,0,4,4,4,3,3,3,3,3,0,0,1,4,3,0,1,0,0,1,3.0,3.0,40,2,2,3,3,1,0,3,2,2,0,0,1,1,0,0,0,3,3
12983,1,6,0,2,3,4,3,3,4,3,4,0,0,0,4,3,1,0,0,0,1,4.5,1.5,60,2,1,3,4,0,0,3,0,0,1,0,1,1,0,0,0,3,4
12984,1,6,0,3,3,2,4,2,3,3,4,0,0,1,4,4,0,1,1,0,0,3.0,3.0,70,0,2,2,2,0,0,2,0,0,1,0,1,2,0,1,0,3,4
12985,1,6,0,4,3,2,3,3,3,2,4,0,1,0,4,3,0,0,1,0,0,4.5,4.5,50,1,2,1,4,0,0,1,0,0,0,0,1,1,0,1,0,2,4
12986,1,6,0,3,3,2,3,4,4,3,4,0,0,0,4,3,0,1,0,0,0,3.0,3.0,40,2,2,1,1,1,0,2,2,1,0,0,1,1,2,0,0,4,3
12987,0,6,0,4,3,3,4,2,2,3,3,0,0,1,4,3,0,1,1,0,1,4.5,4.5,70,2,1,3,1,1,0,3,1,3,2,0,1,1,1,0,0,2,3
12988,1,6,0,3,2,2,3,2,3,2,3,0,0,1,3,3,1,1,1,1,3,3.0,1.5,75,0,2,3,2,1,0,2,0,0,2,1,1,2,0,0,0,2,4
12989,1,4,0,3,3,4,3,3,4,3,3,0,0,0,4,3,0,0,0,0,4,3.0,4.5,81,2,2,3,1,2,3,3,2,2,0,0,1,1,1,0,0,3,3
12990,1,6,1,2,3,3,4,4,3,3,3,0,0,0,4,3,0,0,0,1,0,3.0,1.5,50,2,2,3,3,1,0,2,2,3,2,0,1,1,1,0,0,2,1
12991,0,4,1,2,3,4,3,2,3,3,4,0,0,1,4,3,0,1,0,0,0,3.0,3.0,40,2,1,3,1,0,0,3,3,3,0,0,1,1,1,1,0,3,3
12992,0,6,1,3,3,4,4,2,2,2,4,0,0,1,3,2,1,1,0,1,5,4.5,1.5,70,0,2,1,3,1,0,3,2,3,0,1,1,2,0,0,0,2,3
12993,1,4,2,2,4,4,4,4,4,3,3,0,0,1,4,4,0,1,0,1,0,4.5,4.5,50,2,1,3,2,1,0,3,2,3,1,0,1,1,1,1,0,2,3
12994,1,6,0,2,3,2,3,2,3,2,3,0,0,1,3,3,0,1,1,0,1,3.0,1.5,80,0,2,3,3,0,2,2,2,3,1,1,1,2,0,1,0,3,1
12995,1,6,0,3,3,2,2,2,3,2,3,0,0,1,3,3,1,1,0,0,0,3.0,1.5,80,2,1,3,3,0,2,1,0,0,1,1,1,2,0,1,0,3,4
12996,0,6,0,2,3,3,4,3,2,2,3,0,0,1,3,3,1,1,0,0,0,4.5,3.0,85,1,2,3,2,0,0,3,2,1,0,0,1,1,1,1,0,3,3
12997,0,4,2,4,3,3,4,3,3,2,3,0,0,1,4,3,1,1,0,0,0,4.5,3.0,90,1,2,1,3,0,0,3,2,1,0,1,1,2,0,1,0,3,1
12998,1,3,1,2,2,3,3,3,2,4,4,0,0,1,3,2,1,0,0,0,1,3.0,1.5,85,2,2,3,3,2,0,3,2,2,0,1,1,2,0,1,0,4,1
12999,1,4,1,4,4,4,4,4,2,2,4,0,0,1,3,4,1,1,1,0,0,4.5,1.5,80,1,1,3,3,0,3,3,0,0,1,1,1,2,0,0,0,2,4
13000,1,6,1,4,4,4,4,4,2,2,4,0,0,1,4,4,1,1,0,1,0,3.0,1.5,75,0,2,1,4,0,0,2,0,0,2,2,1,1,1,1,0,2,4
13001,0,6,1,4,4,4,4,4,2,2,4,0,0,1,4,3,1,1,0,1,0,3.0,3.0,75,0,1,1,2,1,0,3,1,3,1,0,1,4,1,1,0,4,1
13002,1,4,1,4,4,4,4,4,2,2,4,0,0,1,3,3,1,1,0,1,0,3.0,1.5,85,0,2,3,2,0,0,2,2,2,1,1,1,2,0,0,0,4,3
13003,1,4,2,3,3,4,4,4,2,2,4,0,0,1,4,3,1,0,0,1,0,3.0,1.5,85,0,1,3,2,0,3,2,0,0,1,1,1,2,0,0,0,4,4
13004,0,3,0,3,2,3,2,2,2,2,3,0,0,1,3,3,0,1,1,1,0,3.0,1.5,75,1,1,1,3,0,0,2,2,2,0,0,1,1,0,0,0,3,1
13005,0,6,2,3,3,3,4,3,3,2,3,0,0,0,3,2,0,1,0,0,1,1.5,1.5,70,1,1,1,3,0,0,2,2,3,2,1,1,1,1,1,0,4,3
13006,1,3,2,3,2,2,2,4,3,2,3,0,0,0,3,2,1,0,0,0,0,1.5,3.0,80,1,2,2,2,0,2,2,2,3,2,0,1,1,0,1,0,4,1
13007,0,6,0,2,2,3,3,2,2,2,4,0,0,0,2,2,0,0,0,0,0,3.0,1.5,70,0,2,3,4,2,0,2,0,0,1,0,1,4,2,0,0,2,4
13008,0,3,1,4,3,3,3,4,3,4,4,0,0,1,3,3,0,1,0,1,0,1.5,3.0,70,2,2,3,3,2,0,2,1,3,1,1,1,1,0,1,0,4,1
13009,0,6,0,3,2,3,2,3,3,4,2,0,0,1,2,2,0,0,0,1,4,3.0,1.5,80,2,2,3,3,2,0,3,2,2,1,1,1,1,0,1,0,2,3
13010,0,6,2,3,2,2,2,3,4,4,4,0,0,0,4,2,0,1,1,1,5,1.5,1.5,75,0,2,1,3,2,3,2,1,3,1,2,1,1,0,1,0,2,3
13011,0,6,0,2,3,2,3,2,2,2,3,0,0,0,3,2,0,1,0,0,0,1.5,3.0,60,1,2,2,2,2,2,2,1,2,2,1,1,1,1,0,0,3,3
13012,0,6,2,2,2,4,3,3,3,3,3,0,0,0,4,3,1,1,1,1,0,4.5,1.5,75,2,2,2,2,0,3,2,1,3,2,0,1,1,1,0,0,3,3
13013,0,6,2,3,2,3,3,2,4,3,4,0,0,0,2,2,0,0,0,0,5,3.0,1.5,60,1,2,3,3,0,0,1,2,1,1,0,1,3,1,1,0,3,1
13014,1,6,0,3,2,2,4,3,3,2,3,0,0,1,2,2,1,0,1,0,5,3.0,1.5,65,0,1,1,3,2,2,1,0,0,1,0,1,2,0,1,0,4,4
13015,0,3,2,3,2,3,2,3,3,2,3,0,1,1,3,3,1,1,0,1,0,3.0,1.5,75,1,2,1,2,0,1,2,0,0,1,0,1,2,0,1,0,4,4
13016,0,6,1,3,4,3,2,3,3,4,3,0,0,0,3,3,1,1,0,0,0,1.5,1.5,80,2,2,3,4,0,2,3,0,0,2,1,1,1,1,0,0,2,4
13017,0,6,2,3,4,3,2,4,3,3,3,0,0,0,4,3,0,1,1,0,0,1.5,1.5,90,1,1,3,1,2,2,2,1,3,1,1,1,1,1,1,0,4,1
13018,0,4,2,2,2,3,2,2,4,4,4,1,1,0,4,4,1,1,1,1,0,4.5,1.5,75,1,1,1,3,1,3,2,1,3,0,0,1,2,0,1,0,2,3
13019,0,6,0,2,2,4,2,3,2,4,4,0,0,0,4,4,0,0,0,0,2,1.5,3.0,50,1,2,3,4,2,0,2,3,2,1,0,1,4,2,0,0,4,3
13020,0,4,1,2,3,3,3,2,2,3,3,0,0,1,3,2,0,1,1,1,4,1.5,1.5,80,2,2,3,4,0,3,2,0,0,0,2,1,1,0,1,0,4,4
13021,0,4,2,2,3,4,3,2,2,3,4,0,0,1,4,4,1,1,0,1,1,1.5,1.5,60,1,2,2,3,2,3,1,2,3,2,0,1,1,1,1,0,4,3
13022,0,6,0,4,3,3,3,3,4,4,2,0,0,0,2,3,1,1,1,0,0,3.0,4.5,80,1,1,2,3,0,3,2,1,3,1,1,1,1,1,0,0,4,3
13023,0,6,1,3,3,3,4,2,3,3,4,0,0,1,4,3,0,1,1,0,0,4.5,1.5,65,2,2,3,1,1,0,2,1,3,2,2,1,1,1,1,0,2,1
13024,1,6,2,4,3,4,3,3,4,3,3,0,0,0,3,3,1,1,0,0,4,3.0,3.0,40,2,1,3,3,0,0,3,2,3,0,0,1,1,1,1,0,3,1
13025,1,6,2,4,4,4,4,4,3,2,4,0,0,1,4,2,1,1,0,1,0,4.5,3.0,85,0,2,3,2,2,0,3,2,3,0,1,1,2,0,0,0,2,1
13026,0,6,2,4,4,4,4,4,3,3,3,0,0,0,4,3,1,0,1,0,1,4.5,4.5,50,2,1,3,3,2,3,3,3,3,0,0,1,1,1,1,0,3,3
13027,0,4,2,4,4,4,4,3,3,3,3,1,0,0,4,3,1,1,0,0,1,3.0,4.5,50,2,1,3,1,0,0,3,2,2,1,1,1,1,0,0,0,3,1
13028,1,4,0,2,3,4,3,3,4,2,3,0,0,0,4,3,0,0,0,1,0,4.5,3.0,55,2,1,3,1,2,3,2,2,2,0,0,1,1,0,0,0,3,1
13029,1,6,2,2,3,4,4,4,3,3,3,0,0,0,4,3,1,0,0,0,0,4.5,4.5,60,0,1,3,2,1,3,2,2,3,0,0,1,1,1,1,0,3,1
13030,1,6,0,4,4,3,4,4,4,2,3,0,1,1,4,4,0,1,0,1,0,3.0,4.5,85,1,1,3,1,2,3,3,0,0,1,0,1,2,0,0,0,4,4
13031,1,6,0,4,4,4,4,4,4,2,4,0,0,0,4,3,1,1,0,1,3,3.0,3.0,90,2,1,3,1,2,0,3,0,0,1,0,1,2,0,0,0,3,4
13032,1,6,0,3,4,4,3,4,3,2,4,0,0,1,4,4,1,1,0,1,1,4.5,3.0,90,1,1,3,1,2,0,3,0,0,0,0,1,2,0,0,0,3,4
13033,0,4,1,3,4,3,4,2,2,3,4,0,0,0,4,3,1,1,1,0,0,4.5,1.5,75,2,2,3,3,1,0,3,1,3,2,1,1,1,1,1,0,2,1
13034,1,6,1,4,4,2,3,2,3,3,4,0,0,1,4,3,1,1,1,1,0,4.5,3.0,70,2,2,3,4,0,0,3,0,0,1,2,1,1,1,1,0,3,4
13035,1,4,2,4,4,4,4,4,3,2,3,0,0,0,4,3,0,1,0,0,0,4.5,4.5,90,2,1,3,2,2,0,3,3,3,0,0,1,1,1,0,0,2,3
13036,0,6,2,3,3,4,3,4,3,2,3,0,1,0,4,2,0,1,0,0,5,3.0,3.0,85,2,2,1,2,0,0,3,2,3,2,1,1,1,1,0,0,2,1
13037,1,4,0,4,4,4,4,4,2,2,3,0,0,1,3,2,0,1,1,0,0,1.5,1.5,80,0,2,1,2,0,0,2,2,2,1,2,1,1,0,1,0,4,3
13038,1,3,0,4,4,4,4,4,3,3,3,0,0,0,2,3,1,1,0,0,0,4.5,1.5,60,2,2,1,3,0,3,2,2,1,0,1,1,1,0,1,0,4,1
13039,1,4,0,4,4,4,4,4,3,2,2,0,0,1,3,3,1,0,0,0,0,3.0,1.5,60,0,1,3,2,1,0,3,0,0,0,0,1,2,0,0,0,3,4
13040,1,3,1,4,3,3,4,4,3,2,3,0,0,0,3,3,1,1,0,0,0,3.0,1.5,80,2,1,3,1,2,2,3,2,3,1,1,1,1,1,1,0,4,3
13041,0,6,0,4,4,4,4,4,2,2,3,0,0,1,4,2,1,0,0,0,3,1.5,1.5,70,1,2,3,2,0,2,3,0,0,0,1,1,2,0,0,0,4,4
13042,0,4,1,4,4,4,4,4,3,2,3,0,0,0,4,3,0,0,0,0,0,3.0,1.5,50,2,1,1,4,0,0,2,1,3,1,2,1,1,1,1,0,3,1
13043,1,4,0,3,4,4,4,4,4,2,2,0,0,1,2,2,1,1,0,0,0,3.0,1.5,50,1,1,2,2,0,0,0,0,0,1,0,1,2,0,0,0,4,4
13044,0,6,2,4,4,4,4,4,2,2,4,0,0,0,2,2,1,1,0,0,4,3.0,1.5,70,2,2,1,3,1,0,2,2,3,1,2,1,4,1,1,0,2,1
13045,0,6,1,4,4,4,3,2,2,2,3,0,0,0,3,2,1,0,0,0,2,3.0,1.5,60,2,1,2,1,1,0,3,3,2,1,1,1,4,1,0,0,4,3
13046,1,6,0,4,4,4,4,4,2,2,3,0,1,1,3,3,1,0,0,1,1,1.5,1.5,70,2,1,2,3,0,0,3,2,1,0,1,1,2,0,1,0,4,1
13047,0,6,2,4,4,4,3,4,2,2,3,0,0,0,2,2,0,1,0,1,0,3.0,1.5,80,0,1,3,3,1,0,2,1,3,0,1,1,1,1,0,0,4,3
13048,0,6,1,4,4,4,4,4,2,2,3,0,0,0,2,3,1,1,1,1,0,3.0,1.5,60,2,1,1,2,1,0,3,1,3,2,2,1,1,1,1,0,3,3
13049,0,2,1,4,4,4,4,4,2,2,3,0,0,1,2,2,1,1,0,1,1,3.0,1.5,90,2,2,2,3,1,0,2,2,3,0,1,1,2,0,1,0,4,1
13050,0,6,2,4,4,4,4,4,3,2,3,0,0,0,3,3,1,1,1,0,0,3.0,1.5,60,2,1,2,3,0,0,3,2,3,1,2,0,2,0,1,0,3,3
13051,0,6,0,4,4,4,4,4,3,2,3,0,0,0,2,2,1,1,0,0,0,1.5,1.5,50,1,1,3,4,0,0,0,0,0,1,2,1,1,0,1,0,4,4
13052,0,6,0,4,4,4,4,4,3,2,3,0,0,0,2,2,0,1,0,0,4,1.5,1.5,50,1,1,3,1,0,0,1,2,1,0,2,1,1,0,1,0,4,1
13053,0,6,0,4,4,4,4,4,3,2,3,0,0,0,3,3,1,1,1,0,1,3.0,1.5,60,2,1,3,3,0,0,1,2,2,1,2,1,1,0,1,0,3,1
13054,0,6,1,4,3,4,3,4,3,2,4,0,1,1,3,4,1,1,0,0,2,4.5,4.5,80,0,2,3,4,2,0,2,1,2,0,0,0,3,1,0,0,3,3
13055,0,6,1,4,3,4,3,4,2,3,4,0,0,1,4,2,0,1,0,0,1,3.0,1.5,70,0,1,1,2,0,0,3,2,3,0,1,1,1,1,0,0,3,3
13056,1,6,2,3,3,4,3,4,3,3,3,0,0,1,3,3,1,1,1,1,1,3.0,1.5,80,2,2,2,3,0,0,2,2,2,1,2,1,1,0,1,0,2,1
13057,1,6,2,4,4,4,4,4,3,2,4,0,0,0,3,2,1,1,0,0,0,3.0,1.5,80,2,1,3,3,1,0,3,2,2,0,2,1,1,1,1,0,3,3
13058,0,6,1,4,4,3,4,3,4,2,3,0,0,1,2,3,0,1,0,1,0,3.0,1.5,50,2,1,2,4,0,0,2,0,0,1,2,1,1,1,0,0,3,4
13059,0,2,1,4,4,4,4,3,2,2,3,0,0,0,3,2,0,1,1,0,3,1.5,1.5,60,1,2,3,2,1,0,3,3,3,0,1,1,1,1,0,0,4,3
13060,0,6,1,4,4,4,4,4,2,4,4,0,0,0,2,3,1,1,1,0,2,3.0,1.5,60,1,2,3,2,0,2,3,3,1,0,1,1,1,2,0,0,4,3
13061,1,6,0,4,4,3,4,3,2,2,3,0,0,0,2,3,1,1,0,0,1,3.0,3.0,50,2,1,1,3,1,0,3,2,1,1,2,1,1,0,1,0,4,1
13062,0,6,0,3,3,4,4,3,2,3,3,0,0,0,4,2,1,1,1,0,0,1.5,1.5,90,2,1,1,3,0,2,3,2,1,1,2,1,1,1,1,0,4,3
13063,0,3,0,4,4,4,4,3,4,2,3,0,0,0,4,2,0,1,0,0,0,3.0,1.5,50,0,2,1,3,1,0,2,2,3,1,1,1,1,0,1,0,4,1
13064,0,6,0,4,4,4,4,4,2,2,3,0,0,0,2,3,0,1,0,0,0,1.5,1.5,50,0,1,1,3,1,0,2,2,1,0,2,1,1,0,0,0,4,3
13065,1,6,1,4,2,3,3,2,2,3,3,0,0,1,4,2,0,1,0,0,5,4.5,3.0,75,0,2,2,3,1,0,2,2,2,1,2,1,1,0,0,0,2,3
13066,0,6,1,4,4,3,3,4,2,2,3,0,0,0,2,2,1,1,0,1,0,3.0,1.5,70,1,2,2,4,1,0,3,0,0,0,2,1,1,2,0,0,3,4
13067,1,6,2,4,4,3,3,2,2,2,3,0,0,1,2,4,1,1,0,1,0,3.0,3.0,70,0,2,1,3,1,0,3,2,3,0,2,1,1,0,1,0,3,1
13068,1,4,2,4,4,3,3,4,2,2,3,0,0,0,2,3,0,1,1,1,1,3.0,1.5,70,1,2,2,3,1,0,1,1,3,0,2,1,1,1,0,0,3,1
13069,0,6,2,4,3,4,4,4,2,4,3,0,0,1,2,2,1,1,0,0,4,3.0,1.5,70,0,2,1,4,1,0,3,0,0,0,2,1,1,1,0,0,3,4
13070,1,4,1,3,2,2,2,2,4,2,4,0,1,1,4,4,1,1,1,0,3,3.0,3.0,80,1,2,3,4,1,0,1,0,0,2,1,1,1,0,0,0,3,4
13071,1,6,1,3,3,3,4,4,2,2,3,0,0,1,4,2,1,1,1,0,0,3.0,1.5,70,1,2,2,3,1,0,3,2,3,0,1,1,2,0,0,0,3,3
13072,1,6,2,3,4,3,2,2,2,2,3,0,0,1,4,2,0,1,1,1,5,3.0,4.5,70,0,1,3,3,1,0,3,2,3,1,2,1,1,1,1,0,3,1
13073,0,4,2,3,3,3,4,3,4,2,2,0,0,1,4,4,1,1,0,0,0,3.0,3.0,70,2,1,1,2,0,3,2,1,2,1,1,1,3,1,1,0,3,3
13074,0,4,0,4,4,4,4,4,2,2,4,0,0,0,3,3,0,0,0,0,0,3.0,1.5,70,1,2,3,4,0,0,3,0,0,1,1,1,1,0,1,1,2,4
13075,0,6,0,4,4,4,4,4,2,2,4,0,0,0,3,2,0,0,0,0,2,4.5,1.5,60,1,1,1,4,0,0,3,0,0,1,1,1,1,2,0,1,3,4
13076,0,4,0,4,4,4,4,4,2,2,4,0,0,1,3,3,1,0,0,0,0,3.0,1.5,70,0,1,3,2,0,0,2,2,2,1,2,1,1,0,1,1,3,1
13077,1,4,1,4,4,4,4,4,2,2,3,0,1,1,4,3,1,1,1,1,0,4.5,1.5,80,0,1,3,3,0,0,3,2,3,1,1,1,1,0,1,1,3,1
13078,1,4,1,4,4,4,4,4,2,2,3,0,0,0,3,3,0,0,0,0,1,4.5,1.5,80,0,1,3,4,0,0,3,0,0,1,2,1,1,0,1,1,3,4
13079,1,4,1,4,4,4,4,4,2,2,4,0,0,1,3,3,1,0,1,1,5,3.0,1.5,70,1,2,3,3,0,3,2,0,0,1,1,1,2,0,0,1,4,4
13080,0,4,2,4,4,4,4,4,3,2,4,0,1,1,4,3,1,1,1,1,0,4.5,1.5,70,1,2,3,3,1,0,1,2,2,1,1,1,1,0,1,1,3,1
13081,1,4,1,3,4,4,4,4,2,2,4,0,0,1,3,3,1,0,0,1,5,3.0,3.0,80,1,2,3,2,0,3,3,0,0,2,2,1,2,0,0,1,4,4
13082,1,4,1,4,4,4,4,4,2,2,4,0,0,1,4,3,1,0,0,0,0,3.0,3.0,60,0,1,3,3,0,0,2,0,0,1,1,1,2,0,0,1,4,4
13083,1,4,1,4,4,4,4,4,2,2,4,0,1,1,4,4,1,1,1,1,0,4.5,1.5,80,2,2,3,3,0,3,3,2,3,1,1,1,1,0,1,1,2,1
13084,1,4,2,4,4,4,4,4,3,2,4,0,1,1,4,4,1,1,1,0,5,4.5,1.5,80,0,1,1,1,0,0,3,1,3,1,2,1,1,1,1,1,2,1
13085,1,4,2,4,4,4,4,4,2,3,4,0,1,1,4,4,1,1,1,1,5,4.5,1.5,80,0,1,1,4,2,0,2,0,0,1,2,1,1,1,1,1,2,4
13086,0,4,1,4,4,4,4,4,2,2,4,0,0,1,4,3,1,1,1,1,0,3.0,1.5,60,0,2,3,3,0,0,3,2,2,1,1,1,1,0,1,1,3,1
13087,0,4,1,4,4,4,4,4,2,3,4,0,1,1,4,4,1,1,1,0,1,4.5,1.5,80,0,2,2,3,0,0,3,2,3,1,2,1,1,1,1,1,2,1
13088,1,4,1,4,4,4,4,4,3,2,4,0,1,1,4,4,1,1,1,0,0,4.5,1.5,80,0,1,1,2,0,0,2,2,2,1,2,1,1,1,1,1,3,1
13089,1,3,2,3,4,4,3,2,4,3,4,0,0,0,4,3,1,1,0,0,0,3.0,1.5,90,2,1,3,4,0,0,3,0,0,0,0,1,1,1,1,1,1,4
13090,0,6,2,4,2,4,4,4,4,4,3,0,1,0,4,3,1,1,0,1,5,4.5,1.5,90,2,2,3,4,0,0,3,0,0,1,2,1,1,2,1,1,2,4
13091,0,6,2,3,2,4,4,4,4,4,3,0,0,0,4,3,1,1,1,1,2,4.5,3.0,90,2,1,3,4,0,0,2,0,0,1,2,1,1,2,1,1,1,4
13092,0,6,2,4,3,4,3,3,2,3,4,0,0,0,4,3,1,1,0,0,1,3.0,1.5,80,1,2,3,1,0,0,2,1,2,1,2,1,1,2,0,1,3,3
13093,0,6,2,4,4,4,4,4,3,4,4,0,0,0,4,2,0,1,1,1,0,3.0,1.5,70,1,2,2,3,2,0,3,2,3,0,2,1,1,1,1,1,3,1
13094,0,6,0,4,4,4,3,4,3,4,4,0,0,0,4,4,0,1,0,0,1,4.5,3.0,80,0,1,2,1,2,0,3,1,3,1,2,1,1,2,0,1,3,3
13095,0,4,1,4,4,4,4,4,2,2,4,0,0,1,3,2,0,1,0,0,0,4.5,1.5,80,1,2,2,4,2,0,2,0,0,0,1,1,1,1,1,1,3,4
13096,1,6,1,3,4,3,4,4,2,3,3,0,0,1,3,3,0,1,0,0,0,3.0,1.5,80,0,2,2,4,2,0,2,0,0,0,2,1,1,1,1,1,3,4
13097,1,4,0,3,4,4,3,4,2,2,4,0,1,1,3,3,1,1,0,1,0,4.5,1.5,80,1,2,2,1,0,0,1,0,0,0,2,1,2,0,0,1,1,4
13098,0,6,2,4,4,4,3,4,2,2,4,0,0,0,4,2,0,1,1,0,0,4.5,1.5,80,1,2,1,4,2,0,2,0,0,2,2,0,4,2,0,1,3,4
13099,1,4,0,4,2,3,4,4,3,4,4,0,1,1,4,4,1,0,0,1,0,4.5,1.5,80,0,2,3,3,2,0,3,3,1,0,2,1,2,0,1,1,2,3
13100,0,4,1,3,4,3,3,4,2,3,4,0,0,0,3,4,1,1,0,0,1,3.0,1.5,85,1,1,1,3,0,0,2,2,3,0,1,1,1,0,1,1,3,3
13101,1,6,0,4,4,3,3,4,3,2,4,0,0,1,4,4,0,1,0,0,1,4.5,1.5,85,1,2,2,4,2,0,2,0,0,0,2,1,1,0,1,1,2,4
13102,0,6,1,3,4,3,3,4,2,2,4,0,0,0,4,4,0,1,1,0,1,4.5,1.5,80,1,2,3,4,2,0,2,0,0,0,2,1,1,1,0,1,2,4
13103,1,3,0,4,4,3,3,3,3,4,4,0,0,1,4,4,1,0,0,0,1,3.0,1.5,80,1,2,3,3,0,0,2,2,3,0,2,1,2,0,1,1,2,1
13104,0,6,0,4,4,2,3,4,3,4,4,0,0,0,3,3,1,1,0,0,1,4.5,1.5,90,1,2,1,3,0,0,3,1,3,0,2,1,1,1,1,1,4,3
13105,0,6,2,4,4,3,4,4,2,3,3,1,0,1,4,3,1,1,0,1,0,1.5,1.5,80,0,2,3,3,2,0,1,2,3,0,2,1,1,0,1,1,3,1
13106,1,4,1,4,4,4,3,4,2,2,4,0,0,0,3,2,0,1,0,1,0,3.0,1.5,80,1,2,2,3,2,0,3,2,2,1,1,1,1,0,1,1,2,1
13107,1,4,0,3,3,4,3,4,4,2,4,1,0,1,4,2,0,1,0,1,0,4.5,1.5,70,1,2,2,3,2,3,2,0,0,0,1,1,2,0,1,1,3,4
13108,1,6,1,2,4,3,3,3,3,4,4,0,0,0,4,2,1,1,1,1,0,4.5,1.5,80,1,2,1,3,2,0,2,2,3,0,2,1,1,1,1,1,2,1
13109,0,6,2,4,3,4,3,3,3,3,4,0,0,0,4,4,0,1,1,0,0,4.5,1.5,80,2,1,2,2,0,0,2,1,1,0,2,1,1,2,0,1,2,3
13110,0,6,1,3,4,4,3,4,3,4,4,0,0,0,2,2,0,1,1,0,1,4.5,3.0,90,1,2,3,4,0,0,2,0,0,1,2,1,1,1,0,1,3,4
13111,0,6,0,4,4,3,4,3,2,2,4,0,0,0,3,2,0,1,0,0,2,3.0,1.5,80,1,2,1,4,2,0,3,0,0,1,1,1,1,2,0,1,3,4
13112,0,6,0,4,4,3,4,3,2,2,4,0,0,0,2,2,0,1,0,0,2,3.0,1.5,70,1,2,1,4,2,0,2,0,0,1,1,1,1,2,0,1,2,4
13113,0,6,1,4,4,4,4,4,2,2,4,0,0,0,4,2,1,1,0,0,1,1.5,3.0,80,1,2,1,4,0,0,2,0,0,0,1,1,1,2,0,1,2,4
