,Q43,Q44,Q44A,Q45A1,Q45A3,Q47,Q47B,Q47C,Q48,Q49
634,1,2,2,3,3,2,1,2,1,1
635,0,3,0,3,2,0,0,0,1,1
636,0,1,3,3,3,0,0,0,1,1
637,0,3,0,3,1,2,1,2,0,0
638,0,3,0,3,2,2,1,3,1,1
639,1,3,0,3,2,0,0,0,1,1
640,0,3,0,3,2,2,1,3,1,1
641,0,3,0,3,2,3,2,1,1,0
642,0,3,0,3,2,3,2,3,1,1
643,1,3,0,3,3,3,2,1,1,0
644,0,3,0,3,2,0,0,0,1,1
645,0,3,0,2,2,0,0,0,2,1
646,0,3,0,3,3,0,0,0,1,1
647,0,3,0,3,3,1,1,3,2,2
648,0,3,0,2,3,0,0,0,2,2
649,0,3,0,3,3,0,0,0,2,2
650,0,3,0,3,3,2,1,3,1,1
651,0,3,0,3,3,0,0,0,2,2
652,0,2,3,2,3,0,0,0,2,2
653,0,2,3,2,3,1,1,3,2,2
654,0,3,0,3,3,0,0,0,2,1
655,0,3,0,2,1,2,1,2,0,0
656,0,3,0,3,3,0,0,0,1,2
657,2,3,0,3,3,0,0,0,1,2
658,1,3,0,2,3,1,1,3,2,2
659,0,3,0,3,3,0,0,0,1,2
660,0,3,0,3,3,0,0,0,1,2
661,2,3,0,3,3,0,0,0,2,2
662,2,3,0,3,3,0,0,0,2,1
663,2,3,0,3,3,2,1,2,2,2
664,0,3,0,3,3,3,1,2,2,2
665,0,3,0,3,3,0,0,0,2,2
666,0,3,0,3,3,0,0,0,1,2
667,0,3,0,3,3,0,0,0,2,2
668,2,3,0,3,3,2,1,3,2,2
669,1,2,3,2,3,2,1,3,2,2
670,2,3,0,3,3,1,1,2,1,2
671,0,3,0,2,3,0,0,0,1,2
672,0,3,0,3,3,0,0,0,1,2
673,0,3,0,3,3,0,0,0,2,2
674,2,3,0,2,3,0,0,0,2,2
675,0,3,0,3,3,0,0,0,1,2
676,0,2,2,2,3,0,0,0,2,2
677,2,1,2,3,3,1,1,3,2,2
678,0,3,0,3,3,0,0,0,2,2
679,0,3,0,3,3,2,1,2,2,2
680,0,3,0,3,3,0,0,0,2,2
681,1,3,0,2,3,0,0,0,2,2
682,0,2,3,3,3,2,1,2,2,2
683,0,3,0,3,3,2,1,2,2,1
684,0,3,0,3,1,0,0,0,2,2
685,2,3,0,3,3,0,0,0,1,2
686,0,2,3,3,2,2,1,3,2,2
687,0,3,0,3,2,2,1,3,1,1
688,0,3,0,3,2,0,0,0,1,2
689,0,2,3,3,3,1,1,3,2,1
690,0,2,3,3,3,1,1,3,2,1
691,0,3,0,2,3,2,1,2,1,1
692,0,2,1,3,3,2,1,3,2,1
693,0,3,0,3,2,0,0,0,1,1
694,0,3,0,3,2,2,1,1,2,1
695,0,3,0,2,3,3,1,2,1,1
696,0,3,0,3,3,2,1,2,2,0
697,0,2,3,2,3,3,1,2,1,2
698,0,3,0,3,3,0,0,0,1,2
699,0,3,0,3,3,0,0,0,1,1
700,0,3,0,3,3,1,1,3,2,2
701,0,3,0,3,2,0,0,0,1,2
702,0,2,2,2,2,1,1,3,2,1
703,0,3,0,3,3,0,0,0,1,1
704,0,3,0,3,2,2,1,3,1,1
705,0,3,0,3,2,2,1,2,2,1
706,0,3,0,2,2,2,1,2,2,1
707,0,3,0,3,2,0,0,0,2,1
708,0,3,0,3,3,0,0,0,1,0
709,1,3,0,3,3,2,1,2,1,0
710,0,3,0,3,2,0,0,0,2,2
711,0,3,0,3,2,3,2,1,0,1
712,0,3,0,3,3,0,0,0,0,2
713,2,2,3,3,2,0,0,0,0,2
714,0,3,0,3,3,1,1,2,2,1
715,0,3,0,3,3,0,0,0,0,1
716,2,3,0,3,3,0,0,0,1,2
717,0,3,0,3,3,2,1,3,2,1
718,0,3,0,3,3,0,0,0,1,1
719,0,2,3,3,3,1,1,2,0,2
720,0,3,0,3,3,3,1,2,1,1
721,0,3,0,3,2,0,0,0,1,1
722,0,3,0,3,3,0,0,0,0,2
723,2,3,0,3,3,1,1,3,1,2
724,0,3,0,3,3,2,1,1,0,2
725,0,3,0,3,3,0,0,0,0,2
726,0,2,3,3,3,1,1,2,0,2
727,2,3,0,3,2,2,1,3,0,2
728,0,2,3,3,2,0,0,0,0,2
729,2,3,0,3,3,1,1,3,0,2
730,0,3,0,3,3,1,1,2,0,2
731,0,3,0,2,2,2,1,3,2,2
732,0,3,0,3,2,3,1,1,2,1
733,2,3,0,3,2,3,2,3,1,1
734,0,2,3,3,1,0,0,0,0,2
735,2,3,0,3,3,3,2,2,0,2
736,2,3,0,3,3,3,2,3,0,2
737,0,3,0,3,2,3,2,2,1,2
738,0,2,3,3,3,2,1,2,0,1
739,0,3,0,3,2,1,1,3,2,1
740,0,3,0,3,2,0,0,0,0,1
741,2,2,3,3,3,2,1,3,0,2
742,0,3,0,3,2,0,0,0,0,1
743,0,3,0,3,3,2,1,2,0,2
744,0,2,3,3,3,2,1,2,0,2
745,0,3,0,3,2,0,0,0,2,1
746,0,3,0,3,2,1,1,3,2,1
747,2,2,3,3,2,0,0,0,0,2
748,0,3,0,3,3,1,1,3,2,1
749,0,3,0,3,2,0,0,0,0,1
750,0,3,0,3,2,0,0,0,1,2
751,2,2,3,3,3,2,1,2,0,2
752,0,3,0,3,3,3,2,2,0,2
753,2,2,3,3,3,1,1,3,1,2
754,2,3,0,3,2,1,1,3,0,1
755,2,2,3,3,3,0,0,0,0,2
756,2,3,0,3,3,2,1,2,2,1
757,0,3,0,3,3,1,1,3,0,2
758,2,3,0,3,2,2,1,3,1,1
759,0,3,0,2,3,0,0,0,0,1
760,2,2,3,3,3,1,1,2,0,2
761,2,3,0,3,3,2,1,2,0,0
762,2,3,0,3,3,3,1,2,0,0
763,2,3,0,3,3,0,0,0,2,0
764,2,3,0,3,3,3,1,2,0,2
765,2,2,3,3,3,2,1,2,0,2
766,0,2,3,3,2,2,1,2,2,1
767,0,3,0,3,2,3,1,3,1,1
768,0,3,0,3,3,2,1,3,2,1
769,2,3,0,3,3,1,1,3,2,0
770,0,2,3,3,2,2,1,3,2,1
771,2,3,0,3,3,1,1,3,1,2
772,2,3,0,3,3,0,0,0,2,1
773,2,3,0,3,3,2,1,3,1,1
774,2,3,0,3,3,2,1,2,0,1
775,2,3,0,3,2,2,1,2,1,1
776,2,3,0,3,3,0,0,0,1,1
777,2,3,0,3,3,0,0,0,1,2
778,2,3,0,3,3,0,0,0,1,1
779,0,2,3,2,2,2,1,3,2,2
780,2,3,0,3,3,1,1,3,1,1
781,0,2,3,3,2,2,1,2,0,2
782,0,3,0,3,3,1,1,3,0,2
783,0,3,0,3,3,1,1,3,1,2
784,0,2,3,2,2,2,1,3,2,1
785,0,3,0,3,3,0,0,0,1,2
786,2,3,0,3,3,1,1,3,0,1
787,0,2,3,3,3,1,1,3,0,2
788,0,2,3,3,2,3,2,3,0,2
789,2,3,0,3,3,1,1,3,0,1
790,2,3,0,3,2,0,0,0,0,1
791,2,3,0,3,3,1,1,3,0,1
792,2,3,0,3,3,2,1,2,0,2
793,0,3,0,3,3,2,1,3,2,1
794,0,3,0,3,3,2,1,3,1,1
795,1,3,0,3,3,3,2,3,0,0
796,1,3,0,2,3,2,1,2,0,1
797,2,3,0,3,3,2,1,1,2,1
798,0,3,0,2,3,2,1,2,1,0
799,0,3,0,2,3,0,0,0,0,0
800,0,3,0,3,1,2,1,1,1,1
801,0,3,0,2,3,2,1,2,1,1
802,0,3,0,2,3,0,0,0,1,1
803,2,3,0,3,3,1,1,3,2,2
804,0,3,0,3,3,0,0,0,1,0
805,2,3,0,3,3,2,1,3,1,0
806,0,3,0,3,3,2,1,1,2,1
807,2,2,3,3,3,0,0,0,2,2
808,0,3,0,3,2,0,0,0,2,0
809,1,3,0,2,2,2,1,3,1,1
810,1,3,0,3,3,0,0,0,1,0
811,1,1,3,3,2,1,1,3,1,1
812,0,3,0,3,3,2,1,3,1,1
813,0,3,0,3,3,0,0,0,0,0
814,2,3,0,2,2,2,1,3,1,1
815,0,3,0,2,2,2,1,3,1,1
816,0,3,0,3,3,0,0,0,2,1
817,0,1,3,3,3,2,1,3,0,0
818,2,3,0,3,3,0,0,0,1,1
819,2,2,2,3,3,0,0,0,2,1
820,0,3,0,2,2,2,1,1,1,1
821,1,3,0,3,2,0,0,0,1,1
822,1,3,0,3,3,2,1,2,0,0
823,1,1,3,3,2,2,1,3,0,0
824,0,2,3,3,2,2,1,1,1,1
825,1,3,0,3,3,0,0,0,1,1
826,0,3,0,3,2,2,1,2,1,1
827,1,1,3,3,2,3,2,2,0,0
828,1,3,0,3,3,0,0,0,0,0
829,0,2,3,3,2,2,1,1,1,1
830,0,3,0,3,2,0,0,0,0,0
831,0,3,0,0,0,2,1,3,1,0
832,0,3,0,2,1,1,1,3,2,1
833,0,3,0,2,2,0,0,0,0,0
834,0,3,0,2,3,1,1,3,1,0
835,0,2,3,2,2,2,1,3,2,1
836,0,3,0,2,1,0,0,0,1,1
837,1,3,0,2,0,1,1,3,2,1
838,1,3,0,2,1,2,1,3,1,0
839,1,3,0,3,3,0,0,0,2,2
840,1,2,3,3,3,2,1,3,2,1
841,0,3,0,3,2,2,1,3,2,0
842,2,2,3,3,0,0,0,0,1,1
843,2,3,0,3,3,2,1,3,1,0
844,0,2,3,3,3,2,1,3,2,1
845,2,3,0,0,0,0,0,0,1,0
846,1,2,3,2,3,2,1,3,0,0
847,1,1,3,3,3,2,1,2,1,0
848,2,3,0,3,2,0,0,0,2,1
849,0,1,3,3,1,1,1,3,0,0
850,0,3,0,2,0,1,1,3,0,0
851,0,2,3,3,3,0,0,0,2,1
852,0,3,0,3,2,2,1,3,1,0
853,0,3,0,3,3,2,1,3,0,0
854,0,3,0,3,3,2,1,3,1,0
855,0,3,0,2,2,2,1,2,0,0
856,0,2,3,2,3,2,1,2,0,0
857,1,3,0,3,2,1,1,3,0,0
858,1,3,0,3,0,0,0,0,2,2
859,0,2,3,2,1,2,1,2,0,0
860,0,3,0,3,1,2,1,2,0,0
861,1,3,0,3,2,0,0,0,0,1
862,1,2,3,3,3,2,1,2,0,1
863,1,3,0,2,2,2,1,3,0,0
864,1,2,3,2,2,1,1,3,0,1
865,2,1,3,2,2,2,1,3,2,1
866,2,3,0,3,2,0,0,0,2,2
867,0,3,0,2,2,2,1,3,0,0
868,1,3,0,3,1,1,1,2,0,0
869,0,1,3,2,2,2,1,3,1,1
870,0,3,0,2,3,2,1,2,0,0
871,0,2,3,1,1,0,0,0,0,0
872,0,3,0,3,1,2,1,3,2,0
873,0,1,3,2,2,2,1,3,0,0
874,0,3,0,0,0,0,0,0,0,0
875,1,3,0,1,1,2,1,3,2,1
876,0,3,0,2,2,2,1,3,0,0
877,0,1,2,3,2,2,1,2,0,0
878,0,3,0,3,3,2,1,3,1,0
879,0,3,0,0,0,1,1,3,0,0
880,0,3,0,0,0,1,1,2,0,1
881,0,3,0,3,3,0,0,0,0,0
882,2,2,2,3,2,0,0,0,2,2
883,0,2,3,3,2,2,1,3,1,0
884,0,3,0,3,3,2,1,2,0,0
885,0,3,0,3,2,3,1,3,0,0
886,0,3,0,3,2,1,1,3,1,0
887,1,1,3,3,3,2,1,3,1,0
888,0,3,0,3,3,0,0,0,0,0
889,0,3,0,3,2,2,1,3,0,0
890,0,3,0,3,2,3,2,3,0,0
891,1,3,0,2,2,2,1,3,0,0
892,1,3,0,3,3,1,1,1,1,0
893,0,2,3,1,3,1,1,3,0,0
894,1,3,0,3,3,1,1,2,1,0
895,0,1,3,3,2,1,1,3,0,0
896,0,3,0,3,3,2,1,2,0,0
897,1,3,0,3,3,1,1,2,0,0
898,1,2,3,3,3,2,1,2,0,0
899,0,3,0,0,0,2,1,2,0,1
900,2,1,3,3,3,2,1,3,1,2
901,1,3,0,1,3,2,1,1,2,2
902,1,3,0,1,3,1,1,2,2,2
903,1,3,0,1,2,3,1,2,2,2
904,1,3,0,0,3,3,2,2,0,2
905,1,3,0,0,3,2,1,3,2,2
906,1,3,0,1,1,3,2,3,1,2
907,1,3,0,1,3,2,1,2,1,2
908,1,3,0,2,1,0,0,0,1,2
909,1,2,2,2,1,2,1,3,1,2
910,1,3,0,1,3,2,1,1,2,2
911,1,3,0,3,1,3,1,1,2,2
912,1,3,0,0,3,2,1,2,2,2
913,1,3,0,3,2,3,2,3,2,2
914,1,3,0,2,2,3,2,1,0,2
915,1,3,0,2,2,2,1,3,1,2
916,1,3,0,3,1,1,1,2,2,2
917,2,1,3,3,2,3,2,2,1,2
918,1,2,3,3,1,0,0,0,1,2
919,0,3,0,3,1,2,1,3,1,1
920,2,2,2,3,3,2,1,3,0,2
921,0,3,0,3,2,2,1,3,1,0
922,2,2,3,3,3,0,0,0,0,1
923,0,3,0,3,3,2,1,2,0,1
924,0,3,0,2,2,2,1,2,1,1
925,1,3,0,2,2,2,1,3,1,1
926,0,2,2,3,3,0,0,0,0,0
927,2,3,0,3,2,0,0,0,1,0
928,0,3,0,3,3,0,0,0,1,2
929,2,3,0,3,2,2,1,3,0,1
930,0,2,2,2,2,1,1,3,1,1
931,0,3,0,3,2,0,0,0,0,0
932,0,3,0,3,2,2,1,2,0,1
933,2,2,2,3,3,2,1,3,1,1
934,0,3,0,3,2,0,0,0,0,1
935,0,3,0,3,3,0,0,0,0,0
936,2,2,3,3,3,0,0,0,1,1
937,1,3,0,2,2,1,1,3,2,1
938,1,2,1,2,2,0,0,0,1,1
939,0,2,2,3,2,0,0,0,0,1
940,0,2,1,3,2,0,0,0,1,1
941,2,2,2,3,2,0,0,0,0,1
942,0,2,1,3,3,0,0,0,1,1
943,1,3,0,3,2,2,1,3,1,1
944,2,3,0,3,3,0,0,0,0,1
945,0,3,0,2,2,1,1,3,1,1
946,1,3,0,2,2,1,1,3,1,1
947,2,3,0,3,3,0,0,0,0,1
948,2,2,3,3,2,0,0,0,1,1
949,0,3,0,3,2,0,0,0,2,1
950,2,3,0,3,3,0,0,0,0,1
951,2,3,0,3,0,0,0,0,0,0
952,2,3,0,3,2,0,0,0,0,2
953,2,3,0,3,3,2,1,3,1,2
954,2,3,0,3,0,0,0,0,1,0
955,0,2,1,3,2,2,1,2,0,1
956,0,3,0,3,2,2,1,2,0,1
957,2,3,0,3,3,0,0,0,0,1
958,2,2,3,3,3,0,0,0,1,1
959,0,3,0,3,2,0,0,0,0,0
960,0,3,0,3,3,0,0,0,2,0
961,2,3,0,3,3,1,1,3,2,2
962,0,3,0,3,2,2,1,2,1,1
963,0,2,1,2,2,0,0,0,1,1
964,2,3,0,3,2,0,0,0,2,1
965,2,3,0,3,3,0,0,0,1,0
966,0,2,1,3,2,1,1,2,1,1
967,0,2,1,3,3,2,1,3,0,1
968,2,2,1,3,0,0,0,0,0,0
969,2,2,2,3,3,2,1,3,0,1
970,0,3,0,3,2,0,0,0,2,0
971,0,3,0,3,3,1,1,3,1,1
972,0,3,0,3,0,0,0,0,0,0
973,0,2,1,3,3,2,1,3,0,1
974,0,2,1,3,2,2,1,3,0,2
975,0,3,0,3,2,3,1,3,0,2
976,2,3,0,3,3,2,1,3,1,1
977,0,3,0,3,0,2,1,3,2,0
978,0,2,2,3,2,0,0,0,1,0
979,0,3,0,3,2,2,1,3,1,1
980,0,3,0,3,2,2,1,3,0,1
981,0,3,0,3,2,2,1,3,0,1
982,0,2,1,3,3,2,1,3,0,0
983,2,2,1,3,2,0,0,0,0,1
984,1,3,0,2,2,3,1,1,1,1
985,0,3,0,3,2,2,1,3,1,1
986,2,3,0,3,2,2,1,3,0,1
987,2,2,2,3,2,1,1,3,2,1
988,2,3,0,3,2,0,0,0,0,1
989,0,2,2,3,2,2,1,3,1,1
990,2,3,0,3,3,0,0,0,0,0
991,1,2,2,2,1,3,2,1,1,0
992,2,2,2,3,2,0,0,0,0,1
993,2,3,0,3,3,0,0,0,0,1
994,0,3,0,3,2,0,0,0,0,1
995,2,2,1,3,3,2,1,3,1,1
996,2,3,0,3,3,3,1,2,0,0
997,2,3,0,3,3,0,0,0,0,0
998,0,3,0,3,2,2,1,3,0,1
999,1,3,0,1,3,2,1,3,0,2
1000,1,3,0,1,2,2,1,3,0,2
1001,1,3,0,2,2,2,1,1,1,1
1002,0,3,0,3,3,2,1,3,1,1
1003,0,3,0,2,1,2,1,2,2,1
1004,1,3,0,3,1,2,1,3,1,1
1005,0,3,0,3,3,2,1,2,1,1
1006,1,3,0,1,2,3,2,1,1,1
1007,0,3,0,2,2,0,0,0,1,0
1008,0,3,0,3,2,2,1,1,1,1
1009,1,3,0,3,2,0,0,0,1,2
1010,2,3,0,1,2,2,1,3,0,1
1011,1,3,0,2,2,1,1,3,0,2
1012,1,2,2,1,3,2,1,3,0,2
1013,1,3,0,1,2,1,1,3,1,2
1014,1,3,0,1,2,3,2,3,0,2
1015,1,1,1,1,3,0,0,0,0,2
1016,1,3,0,2,2,0,0,0,0,2
1017,1,3,0,1,2,3,2,2,0,1
1018,1,3,0,1,2,3,2,2,1,2
1019,1,3,0,1,3,1,1,3,0,2
1020,0,3,0,2,2,0,0,0,1,1
1021,1,3,0,1,3,3,2,3,0,1
1022,1,3,0,1,2,2,1,3,0,2
1023,1,3,0,1,3,1,1,3,0,1
1024,1,3,0,1,2,1,1,3,0,2
1025,1,3,0,1,3,0,0,0,1,2
1026,1,3,0,1,3,1,1,3,0,2
1027,1,3,0,1,2,0,0,0,1,2
1028,2,3,0,3,3,1,1,3,0,2
1029,0,3,0,3,2,3,2,2,1,1
1030,1,3,0,3,2,0,0,0,1,1
1031,0,3,0,2,2,0,0,0,0,1
1032,2,3,0,2,2,1,1,3,1,2
1033,0,2,2,2,2,2,1,1,1,1
1034,2,3,0,2,2,0,0,0,1,1
1035,0,3,0,2,3,0,0,0,2,2
1036,0,3,0,2,3,0,0,0,1,2
1037,0,3,0,2,3,2,1,3,1,1
1038,1,3,0,1,3,1,1,3,0,2
1039,1,3,0,1,2,0,0,0,0,2
1040,2,3,0,1,2,0,0,0,1,2
1041,0,3,0,1,2,0,0,0,1,2
1042,0,2,3,2,3,2,1,3,1,1
1043,1,3,0,2,3,0,0,0,1,1
1044,0,3,0,3,3,3,2,2,1,1
1045,0,3,0,3,3,0,0,0,2,1
1046,0,3,0,3,1,2,1,2,1,1
1047,0,3,0,3,3,2,1,2,1,1
1048,0,3,0,3,3,0,0,0,1,0
1049,2,2,3,3,3,2,1,1,0,0
1050,2,3,0,3,3,2,1,2,0,1
1051,0,3,0,3,2,0,0,0,1,1
1052,0,3,0,2,3,2,1,1,0,0
1053,0,3,0,2,3,2,1,2,0,0
1054,2,3,0,3,3,0,0,0,0,1
1055,0,3,0,3,1,2,1,2,1,1
1056,0,3,0,3,2,0,0,0,1,1
1057,0,3,0,2,3,0,0,0,2,2
1058,0,2,3,3,3,0,0,0,1,1
1059,0,3,0,3,2,0,0,0,2,1
1060,0,3,0,3,3,0,0,0,2,1
1061,0,3,0,1,2,2,1,2,1,1
1062,0,3,0,1,3,1,1,3,1,2
1063,0,3,0,2,3,0,0,0,2,1
1064,0,3,0,3,3,0,0,0,1,1
1065,0,3,0,3,3,0,0,0,1,2
1066,0,3,0,3,3,3,1,3,1,2
1067,2,2,3,3,3,1,1,2,2,2
1068,2,3,0,2,3,2,1,3,2,2
1069,2,3,0,2,3,1,1,3,1,2
1070,2,3,0,3,3,2,1,3,1,1
1071,2,3,0,3,3,2,1,3,1,1
1072,0,1,2,3,3,0,0,0,2,2
1073,0,1,2,3,3,0,0,0,2,2
1074,1,3,0,2,3,3,2,2,0,0
1075,0,3,0,3,3,0,0,0,1,2
1076,0,3,0,3,3,2,1,3,1,2
1077,2,3,0,3,3,0,0,0,1,2
1078,0,3,0,3,3,0,0,0,1,2
1079,2,2,1,2,3,2,1,3,2,2
1080,2,3,0,3,3,0,0,0,1,1
1081,1,2,3,2,3,2,1,3,2,2
1082,0,1,1,3,3,1,1,3,1,0
1083,2,3,0,3,3,2,1,3,1,1
1084,0,3,0,3,3,0,0,0,2,1
1085,2,3,0,3,3,0,0,0,1,1
1086,2,3,0,3,3,0,0,0,2,1
1087,2,3,0,3,3,2,1,3,1,1
1088,1,1,1,2,3,3,1,2,2,2
1089,2,3,0,3,3,2,1,2,2,0
1090,0,3,0,3,2,0,0,0,1,1
1091,2,3,0,1,2,2,1,2,2,2
1092,2,3,0,3,3,2,1,3,0,0
1093,2,3,0,2,2,0,0,0,1,0
1094,2,3,0,3,3,1,1,2,1,0
1095,2,3,0,3,3,0,0,0,1,0
1096,0,3,0,3,3,0,0,0,0,0
1097,1,3,0,1,2,2,1,3,0,1
1098,0,2,3,3,3,1,1,3,0,1
1099,2,2,3,3,3,2,1,2,2,2
1100,2,3,0,3,3,0,0,0,1,0
1101,2,3,0,3,2,2,1,3,2,1
1102,2,3,0,3,3,0,0,0,2,0
1103,2,3,0,3,3,0,0,0,2,0
1104,2,3,0,3,3,0,0,0,2,0
1105,2,3,0,3,3,0,0,0,2,1
1106,0,3,0,3,3,0,0,0,2,2
1107,0,3,0,3,3,0,0,0,1,2
1108,0,3,0,3,3,0,0,0,2,2
1109,0,2,3,3,3,1,1,2,1,2
1110,0,3,0,3,3,0,0,0,1,2
1111,0,3,0,3,3,1,1,3,2,2
1112,0,2,1,2,3,2,1,3,2,2
1113,0,3,0,2,3,0,0,0,2,2
1114,0,2,3,2,3,1,1,3,1,2
1115,0,3,0,2,3,0,0,0,0,2
1116,0,2,3,3,3,2,1,3,2,2
1117,0,3,0,2,3,1,1,3,2,2
1118,2,3,0,2,3,1,1,3,2,1
1119,0,3,0,3,3,2,1,2,2,2
1120,0,3,0,3,3,0,0,0,2,2
1121,0,3,0,2,3,0,0,0,1,2
1122,0,3,0,2,2,1,1,3,2,2
1123,0,3,0,2,3,0,0,0,1,1
1124,2,3,0,3,3,1,1,3,2,2
1125,0,2,3,2,3,1,1,3,1,2
1126,0,3,0,3,3,0,0,0,1,2
1127,0,2,3,3,3,2,1,3,2,2
1128,2,2,3,2,3,1,1,3,2,2
1129,2,3,0,3,3,1,1,3,2,2
1130,0,3,0,3,3,0,0,0,1,1
1131,0,3,0,3,3,0,0,0,2,2
1132,2,3,0,3,3,0,0,0,1,2
1133,0,2,3,3,3,1,1,3,2,2
1134,0,3,0,2,3,0,0,0,0,1
1135,0,3,0,2,3,0,0,0,1,1
1136,2,3,0,3,3,2,1,3,1,2
1137,0,3,0,2,3,0,0,0,0,2
1138,0,2,3,2,3,2,1,3,2,1
1139,0,3,0,2,3,0,0,0,1,2
1140,0,2,3,2,3,2,1,3,1,2
1141,2,2,3,2,3,2,1,3,0,2
1142,2,3,0,3,2,1,1,3,2,2
1143,2,2,3,3,3,2,1,3,1,0
1144,2,3,0,3,3,0,0,0,1,0
1145,2,3,0,3,3,0,0,0,2,0
1146,2,3,0,3,3,1,1,3,2,1
1147,2,3,0,3,3,0,0,0,1,2
1148,0,1,3,3,2,1,1,2,2,2
1149,2,2,2,3,3,0,0,0,1,2
1150,0,3,0,3,2,2,1,3,0,1
1151,0,3,0,3,3,3,2,2,0,2
1152,0,3,0,3,3,2,1,1,0,2
1153,0,1,3,3,2,0,0,0,0,2
1154,2,3,0,3,3,2,1,3,0,1
1155,0,3,0,3,3,0,0,0,2,0
1156,2,3,0,3,3,2,1,3,2,1
1157,0,3,0,3,3,0,0,0,2,2
1158,0,2,3,3,2,3,1,1,1,2
1159,2,3,0,3,3,3,1,2,1,2
1160,2,2,3,3,3,2,1,3,1,2
1161,0,1,3,3,2,1,1,3,2,2
1162,2,3,0,3,1,0,0,0,2,2
1163,0,1,3,3,2,2,1,3,0,2
1164,2,3,0,3,2,0,0,0,0,2
1165,0,3,0,3,2,0,0,0,0,2
1166,0,3,0,3,3,0,0,0,0,2
1167,2,1,3,3,1,1,1,3,2,2
1168,0,3,0,2,2,1,1,3,2,2
1169,0,2,2,3,2,0,0,0,2,2
1170,2,3,0,3,3,2,1,3,2,1
1171,0,3,0,3,3,2,1,3,1,1
1172,0,3,0,3,2,0,0,0,0,2
1173,0,3,0,3,1,2,1,3,0,2
1174,2,3,0,3,1,0,0,0,0,2
1175,0,3,0,3,2,0,0,0,0,1
1176,1,3,0,3,1,1,1,3,2,2
1177,1,1,3,3,2,0,0,0,2,2
1178,0,2,3,3,3,2,1,3,2,1
1179,2,3,0,3,2,2,1,3,2,1
1180,2,2,3,3,3,1,1,3,1,1
1181,0,3,0,3,1,2,1,3,2,1
1182,2,3,0,3,3,2,1,3,1,0
1183,2,3,0,3,3,0,0,0,1,1
1184,0,3,0,3,3,3,2,2,1,1
1185,2,2,3,3,3,1,1,3,1,2
1186,2,3,0,3,3,0,0,0,2,1
1187,2,3,0,3,3,2,1,3,0,1
1188,2,2,3,3,3,0,0,0,2,2
1189,2,3,0,3,3,0,0,0,0,2
1190,2,3,0,3,3,0,0,0,0,2
1191,2,3,0,3,3,2,1,2,1,1
1192,0,2,3,3,3,2,1,3,2,2
1193,2,3,0,3,3,0,0,0,1,2
1194,2,2,3,3,3,2,1,2,2,1
1195,2,3,0,3,3,0,0,0,2,2
1196,2,3,0,3,3,0,0,0,2,0
1197,2,2,3,3,3,2,1,3,2,2
1198,0,3,0,3,3,0,0,0,2,2
1199,0,3,0,3,1,2,1,3,2,2
1200,2,3,0,3,3,0,0,0,2,1
1201,2,3,0,3,3,2,1,3,0,2
1202,0,3,0,3,2,2,1,3,1,1
1203,2,3,0,3,3,0,0,0,1,1
1204,2,3,0,3,3,2,1,3,1,0
1205,2,3,0,3,3,2,1,3,0,1
1206,2,3,0,3,2,2,1,1,0,2
1207,0,3,0,3,1,2,1,2,2,2
1208,0,3,0,3,3,0,0,0,0,2
1209,0,3,0,3,3,0,0,0,1,2
1210,2,3,0,3,2,1,1,3,1,2
1211,0,3,0,3,2,2,1,3,0,2
1212,0,3,0,3,2,3,2,2,0,2
1213,0,3,0,3,1,0,0,0,2,2
1214,0,1,3,3,2,1,1,3,2,2
1215,2,3,0,3,2,2,1,3,0,2
1216,2,1,3,3,2,1,1,3,2,2
1217,2,1,3,3,1,0,0,0,2,2
1218,0,3,0,3,2,0,0,0,2,2
1219,0,3,0,3,1,1,1,3,2,2
1220,0,3,0,3,1,2,1,3,0,2
1221,0,1,3,3,3,1,1,3,2,2
1222,2,3,0,3,2,0,0,0,2,2
1223,2,3,0,3,2,3,2,2,0,2
1224,0,3,0,3,3,2,1,2,0,2
1225,0,3,0,3,3,3,2,2,0,2
1226,2,3,0,3,2,2,1,3,0,1
1227,2,3,0,3,2,2,1,2,0,2
1228,2,3,0,3,2,2,1,3,0,2
1229,0,3,0,3,2,0,0,0,0,2
1230,1,3,0,3,2,0,0,0,2,2
1231,1,3,0,3,2,0,0,0,2,2
1232,2,3,0,2,3,0,0,0,2,2
1233,1,3,0,3,1,0,0,0,1,2
1234,1,3,0,3,1,1,1,2,2,2
1235,0,3,0,2,3,1,1,2,2,1
1236,0,3,0,3,3,0,0,0,2,2
1237,0,3,0,3,3,2,1,1,1,2
1238,2,3,0,2,2,3,2,1,2,2
1239,2,3,0,3,2,0,0,0,2,2
1240,1,1,3,2,2,1,1,3,2,2
1241,0,3,0,3,3,0,0,0,2,2
1242,0,3,0,3,3,0,0,0,1,2
1243,0,3,0,3,2,0,0,0,2,2
1244,2,1,3,2,3,1,1,3,2,2
1245,2,1,3,3,2,0,0,0,2,2
1246,0,3,0,3,3,0,0,0,2,2
1247,0,3,0,3,2,2,1,3,1,2
1248,0,3,0,3,2,0,0,0,2,2
1249,0,1,3,3,2,1,1,3,0,2
1250,0,3,0,3,2,0,0,0,1,2
1251,0,3,0,3,2,0,0,0,1,2
1252,1,3,0,2,2,2,1,2,1,1
1253,0,1,3,2,1,0,0,0,1,1
1254,0,3,0,3,2,3,2,2,1,1
1255,0,3,0,3,3,1,1,3,1,2
